start_date,end_date,duration_hours,duration_minutes,war_id,faction_id,faction_name,won,score,total_war_score,attacks,rank_before,rank_after,member_count,participating_member_count,reward_respect,reward_points,Small Arms Cache,Armor Cache,Melee Cache,Medium Arms Cache,Heavy Arms Cache,forfeit,score_pct_of_war_total,faction_total_wins,faction_total_wars,faction_win_percentage,rank_number_before,rank_number_after,total_cache_value
2025-01-25 02:00:00,2025-01-29 04:19:25,98.32,5899.0,21351,50267,Hallucinogenics,True,3897,6940,525,Silver I,Silver II,22,6,2934,968,1.0,2.0,0.0,0.0,0.0,False,0.562,6,11,0.5454545454545454,6,7,729.0
2025-06-21 20:00:00,2025-06-23 16:33:51,44.56,2674.0,27084,48965,Kushindo,True,5497,7675,1037,Silver I,Silver II,34,27,4173,0,0.0,1.0,2.0,2.0,0.0,False,0.716,7,19,0.3684210526315789,6,7,955.0
2025-06-21 20:00:00,2025-06-23 16:33:51,44.56,2674.0,27084,50573,ECLIPSE VANGUARD,False,2178,7675,449,Silver,Bronze III,23,13,1418,0,0.0,0.0,2.0,0.0,0.0,False,0.284,7,12,0.5833333333333334,5,4,266.0
2025-05-30 15:00:00,2025-06-03 00:00:56,81.02,4861.0,26201,9405,Voidbringers,False,4017,12300,396,Platinum I,Platinum,48,24,4826,0,2.0,0.0,1.0,4.0,0.0,False,0.327,12,26,0.46153846153846156,14,13,1115.0
2025-05-30 15:00:00,2025-06-03 00:00:56,81.02,4861.0,26201,16079,Below the Wake,True,8283,12300,1180,Platinum,Platinum I,59,32,9806,0,1.0,4.0,1.0,5.0,0.0,False,0.673,3,8,0.375,13,14,2430.0
2025-06-21 20:00:00,2025-06-22 14:15:45,18.26,1096.0,26888,13421,Wild Guardians,True,11683,13765,1907,Silver III,Gold I,75,59,7010,0,1.0,2.0,1.0,3.0,1.0,False,0.849,3,9,0.3333333333333333,8,10,1802.0
2025-06-21 20:00:00,2025-06-22 14:15:45,18.26,1096.0,26888,49575,We Don't Win,False,2082,13765,413,Gold,Silver III,58,19,1741,0,1.0,1.0,0.0,0.0,0.0,False,0.151,5,9,0.5555555555555556,9,8,420.0
2025-06-21 20:00:00,2025-06-22 11:33:41,15.56,934.0,26891,29107,Hello High,True,7148,7688,644,Gold III,Platinum I,44,32,7019,0,1.0,1.0,2.0,5.0,0.0,False,0.93,10,17,0.5882352941176471,12,14,1636.0
2025-06-21 20:00:00,2025-06-22 11:33:41,15.56,934.0,26891,44562,Vanguard Titans,False,540,7688,99,Gold II,Gold I,39,16,564,0,1.0,0.0,0.0,0.0,0.0,False,0.07,0,3,0.0,11,10,111.0
2025-01-23 14:00:00,2025-01-27 15:45:55,97.77,5866.0,21551,38634,Takut Bini Army of Light,True,3313,5220,369,Platinum III,Platinum III,20,15,6617,2184,1.0,4.0,1.0,1.0,0.0,False,0.635,15,22,0.6818181818181818,16,16,1670.0
2025-01-23 14:00:00,2025-01-27 15:45:55,97.77,5866.0,21551,42961,The Rebel Army,False,1907,5220,325,Platinum II,Platinum I,20,13,3047,1006,0.0,1.0,0.0,2.0,0.0,False,0.365,11,22,0.5,15,14,689.0
2025-03-14 22:00:00,2025-03-18 01:00:56,75.02,4501.0,23287,14365,JFK 2.1,True,13483,18462,1323,Diamond II,Diamond III,98,64,29809,9837,7.0,11.0,7.0,9.0,2.0,False,0.73,14,26,0.5384615384615384,19,20,7557.0
2025-03-14 22:00:00,2025-03-18 01:00:56,75.02,4501.0,23287,41929,Valor,False,4979,18462,313,Diamond I,Diamond,94,14,12862,4244,6.0,4.0,3.0,3.0,1.0,False,0.27,12,25,0.48,18,17,3241.0
2025-03-01 20:00:00,2025-03-02 06:46:11,10.77,646.0,22763,44376,Black Diamond Cartel,True,9210,11718,1090,Gold I,Gold II,32,27,5155,1701,1.0,2.0,2.0,0.0,1.0,False,0.786,6,12,0.5,10,11,1365.0
2025-03-01 20:00:00,2025-03-02 06:46:11,10.77,646.0,22763,49763,Brotherhood of Darkness,False,2508,11718,374,Gold II,Gold I,45,23,2935,969,0.0,1.0,1.0,1.0,0.0,False,0.214,5,12,0.4166666666666667,11,10,632.0
2025-01-16 00:00:00,2025-01-17 21:02:19,45.04,2702.0,21172,50754,La Famiglia Omerta,False,633,2748,156,Bronze III,Bronze II,13,9,852,0,2.0,0.0,0.0,0.0,0.0,False,0.23,4,11,0.36363636363636365,4,3,222.0
2025-01-16 00:00:00,2025-01-17 21:02:19,45.04,2702.0,21172,51697,Nine Hells of Baator,True,2115,2748,465,Bronze II,Bronze III,15,14,2145,0,0.0,0.0,2.0,1.0,0.0,False,0.77,6,11,0.5454545454545454,3,4,456.0
2025-05-17 17:00:00,2025-05-21 07:42:02,86.7,5202.0,25492,50104,"The Big, Smol & The Swole",False,1332,3850,371,Silver,Bronze III,19,14,1198,0,0.0,0.0,0.0,1.0,0.0,False,0.346,8,17,0.47058823529411764,5,4,190.0
2025-05-17 17:00:00,2025-05-21 07:42:02,86.7,5202.0,25492,53576,THE SYNDICATE [NF EMPIRE],True,2518,3850,670,Silver I,Silver II,20,7,3068,0,2.0,0.0,1.0,2.0,0.0,False,0.654,6,7,0.8571428571428571,6,7,735.0
2025-06-28 15:00:00,2025-06-29 14:13:10,23.22,1393.0,27159,46700,Bleeding Streets,False,3033,11624,270,Platinum I,Platinum,21,10,3618,0,0.0,2.0,0.0,0.0,1.0,False,0.261,6,10,0.6,14,13,988.0
2025-06-28 15:00:00,2025-06-29 14:13:10,23.22,1393.0,27159,48277,HellRazers,True,8591,11624,713,Platinum,Platinum I,15,14,4868,0,1.0,1.0,0.0,4.0,0.0,False,0.739,4,5,0.8,13,14,1180.0
2025-03-13 17:00:00,2025-03-17 23:28:42,102.48,6149.0,23081,14441,Aurora Solaris,True,2079,3212,309,Gold III,Platinum I,15,14,4205,1388,0.0,3.0,1.0,0.0,0.0,False,0.647,11,20,0.55,12,14,1060.0
2025-03-13 17:00:00,2025-03-17 23:28:42,102.48,6149.0,23081,19449,Near~Death,False,1133,3212,144,Gold II,Gold I,22,15,2314,764,1.0,1.0,1.0,0.0,0.0,False,0.353,9,14,0.6428571428571429,11,10,553.0
2025-05-09 15:00:00,2025-05-13 07:00:56,88.02,5281.0,25312,42911,TeamRocket,True,3239,4742,436,Platinum I,Platinum II,11,10,4629,1528,1.0,2.0,1.0,0.0,1.0,False,0.683,6,11,0.5454545454545454,14,15,1232.0
2025-05-09 15:00:00,2025-05-13 07:00:56,88.02,5281.0,25312,49297,Shaggy Hi-Fidelity,False,1503,4742,169,Platinum I,Platinum,16,8,2411,796,1.0,1.0,1.0,0.0,0.0,False,0.317,8,19,0.42105263157894735,14,13,553.0
2025-04-26 20:00:00,2025-04-27 11:08:17,15.14,908.0,24617,8205,Howler's Haven,False,3026,16153,376,Platinum I,Platinum,59,32,3033,1001,0.0,0.0,2.0,2.0,0.0,False,0.187,8,16,0.5,14,13,646.0
2025-04-26 20:00:00,2025-04-27 11:08:17,15.14,908.0,24617,16053,Asylum 2.0,True,13127,16153,1171,Platinum II,Platinum III,46,33,12286,4054,1.0,6.0,4.0,3.0,0.0,False,0.813,12,24,0.5,15,16,3067.0
2025-05-29 21:00:00,2025-06-01 08:32:30,59.54,3572.0,26041,52998,Tree Guild,True,2534,3275,493,Silver I,Silver II,14,9,2659,0,0.0,0.0,3.0,1.0,0.0,False,0.774,7,14,0.5,6,7,589.0
2025-05-29 21:00:00,2025-06-01 08:32:30,59.54,3572.0,26041,53236,Small Warring Faction,False,741,3275,189,Silver,Bronze III,13,10,928,0,0.0,0.0,1.0,0.0,0.0,False,0.226,5,8,0.625,5,4,133.0
2025-05-02 18:00:00,2025-05-03 19:00:56,25.02,1501.0,24972,35090,Desert Phoenix,True,8516,10536,1362,Gold,Gold I,44,36,5276,1741,2.0,2.0,2.0,1.0,0.0,False,0.808,5,7,0.7142857142857143,9,10,1296.0
2025-05-02 18:00:00,2025-05-03 19:00:56,25.02,1501.0,24972,50245,Familia Delinquentium,False,2020,10536,323,Silver III,Silver II,44,30,1656,546,0.0,0.0,1.0,1.0,0.0,False,0.192,8,18,0.4444444444444444,8,7,323.0
2025-06-05 20:00:00,2025-06-08 16:59:57,69.0,4140.0,26351,48718,Peaky CS II,False,1176,4628,251,Gold III,Gold II,13,8,2319,0,1.0,1.0,1.0,0.0,0.0,False,0.254,9,18,0.5,12,11,553.0
2025-06-05 20:00:00,2025-06-08 16:59:57,69.0,4140.0,26351,50508,Dark Chocolate Winter,True,3452,4628,493,Gold II,Gold III,18,17,4279,0,1.0,2.0,0.0,2.0,0.0,False,0.746,5,11,0.45454545454545453,11,12,1109.0
2025-04-17 00:00:00,2025-04-19 20:31:50,68.53,4112.0,24497,51382,jolly fellows,True,1722,2382,418,Bronze,Bronze I,14,10,1312,0,3.0,0.0,0.0,0.0,0.0,False,0.723,6,16,0.375,1,2,333.0
2025-04-17 00:00:00,2025-04-19 20:31:50,68.53,4112.0,24497,53679,The rookie elite,False,660,2382,171,Unranked,Unranked,13,2,615,0,1.0,0.0,0.0,0.0,0.0,False,0.277,0,2,0.0,0,0,111.0
2025-03-28 17:00:00,2025-03-31 17:00:56,72.02,4321.0,23617,8062,Ruthless Reborn,False,4253,14995,597,Platinum I,Platinum,81,48,6235,2058,1.0,3.0,2.0,1.0,0.0,False,0.284,9,17,0.5294117647058824,14,13,1494.0
2025-03-28 17:00:00,2025-03-31 17:00:56,72.02,4321.0,23617,11559,The Masters,True,10742,14995,948,Platinum I,Platinum II,62,46,10354,3417,2.0,4.0,2.0,4.0,0.0,False,0.716,8,17,0.47058823529411764,14,15,2484.0
2025-04-11 07:00:00,2025-04-14 21:06:53,86.11,5167.0,24223,25001,The Red Knights,True,8641,11949,1277,Platinum,Platinum I,95,89,13860,4574,1.0,6.0,5.0,4.0,0.0,False,0.723,4,11,0.36363636363636365,13,14,3390.0
2025-04-11 07:00:00,2025-04-14 21:06:53,86.11,5167.0,24223,36134,SMTH - Silver Hand,False,3308,11949,336,Platinum I,Platinum,95,28,8290,2736,1.0,3.0,5.0,0.0,1.0,False,0.277,11,22,0.5,14,13,2073.0
2025-05-09 15:00:00,2025-05-11 22:00:55,55.02,3301.0,25259,50960,The District,False,1003,4047,202,Silver I,Silver,15,10,1416,467,1.0,0.0,0.0,1.0,0.0,False,0.248,3,8,0.375,6,5,301.0
2025-05-09 15:00:00,2025-05-11 22:00:55,55.02,3301.0,25259,53389,The We Tried Collective,True,3044,4047,472,Silver,Silver I,17,4,2629,868,0.0,1.0,1.0,1.0,0.0,False,0.752,7,9,0.7777777777777778,5,6,632.0
2025-02-01 18:00:00,2025-02-04 18:00:55,72.02,4321.0,21718,19060,Fallout,True,5014,7048,514,Gold I,Gold II,35,22,5146,1698,0.0,2.0,3.0,1.0,0.0,False,0.711,11,22,0.5,10,11,1207.0
2025-02-01 18:00:00,2025-02-04 18:00:55,72.02,4321.0,21718,24218,War INC,False,2034,7048,232,Gold I,Gold,23,14,2058,679,0.0,0.0,0.0,2.0,0.0,False,0.289,8,14,0.5714285714285714,10,9,380.0
2025-04-18 21:00:00,2025-04-19 12:11:25,15.19,911.0,24495,14686,Endless Endeavor,True,15827,19849,1647,Platinum II,Platinum III,73,63,12977,4282,2.0,8.0,2.0,2.0,0.0,False,0.797,2,2,1.0,15,16,3340.0
2025-04-18 21:00:00,2025-04-19 12:11:25,15.19,911.0,24495,28073,Shiny Hoard Avian Team,False,4022,19849,501,Platinum I,Platinum,65,47,3575,1180,1.0,2.0,0.0,1.0,0.0,False,0.203,14,24,0.5833333333333334,14,13,919.0
2025-02-22 20:00:00,2025-02-24 03:34:33,31.58,1895.0,22439,41777,The Swarm,True,4693,6070,611,Gold I,Gold II,10,10,3687,0,0.0,0.0,0.0,4.0,0.0,False,0.773,6,11,0.5454545454545454,10,11,760.0
2025-02-22 20:00:00,2025-02-24 03:34:33,31.58,1895.0,22439,48087,Endless Euphoria,False,1377,6070,167,Gold I,Gold,13,12,1638,541,1.0,1.0,0.0,0.0,0.0,False,0.227,6,15,0.4,10,9,420.0
2025-05-10 20:00:00,2025-05-11 23:50:05,27.83,1670.0,25349,9455,Bleed,False,3267,12399,451,Gold III,Gold II,32,22,3286,1084,1.0,2.0,1.0,0.0,0.0,False,0.263,7,16,0.4375,12,11,862.0
2025-05-10 20:00:00,2025-05-11 23:50:05,27.83,1670.0,25349,44376,Black Diamond Cartel,True,9132,12399,837,Gold II,Gold III,39,21,6369,2102,2.0,3.0,3.0,0.0,0.0,False,0.737,6,12,0.5,11,12,1548.0
2025-06-19 20:00:00,2025-06-20 05:15:49,9.26,556.0,26978,41419,Neon Cartel,True,9603,10806,1115,Bronze,Bronze III,92,66,4169,0,1.0,0.0,4.0,0.0,1.0,False,0.889,2,3,0.6666666666666666,1,4,1013.0
2025-06-19 20:00:00,2025-06-20 05:15:49,9.26,556.0,26978,46570,INSANITY X,False,1203,10806,240,Silver III,Silver II,87,37,1078,0,1.0,0.0,1.0,0.0,0.0,False,0.111,2,4,0.5,8,7,244.0
2025-02-13 20:00:00,2025-02-15 13:14:03,41.23,2474.0,22209,49196,HD - Hellmarch Division,True,1929,2300,491,Bronze II,Bronze III,15,15,2183,0,1.0,1.0,1.0,0.0,0.0,False,0.839,4,8,0.5,3,4,553.0
2025-02-13 20:00:00,2025-02-15 13:14:03,41.23,2474.0,22209,52711,Murder squad,False,371,2300,84,Bronze II,Bronze I,11,8,414,0,1.0,0.0,0.0,0.0,0.0,False,0.161,7,18,0.3888888888888889,3,2,111.0
2025-01-25 16:00:00,2025-01-28 06:17:09,62.29,3737.0,21504,50478,Blood Diamond Warriors,True,2667,4174,563,Bronze III,Silver I,12,11,1828,603,0.0,0.0,1.0,1.0,0.0,False,0.639,3,8,0.375,4,6,323.0
2025-01-25 16:00:00,2025-01-28 06:17:09,62.29,3737.0,21504,52805,Altruistic Perception,False,1507,4174,246,Bronze II,Bronze I,15,9,938,0,0.0,0.0,0.0,1.0,0.0,False,0.361,1,5,0.2,3,2,190.0
2025-02-20 18:00:00,2025-02-22 10:46:58,40.78,2447.0,22356,50138,Greenlantis,False,1524,5621,314,Silver I,Silver,17,12,1217,0,1.0,0.0,1.0,0.0,0.0,False,0.271,7,11,0.6363636363636364,6,5,244.0
2025-02-20 18:00:00,2025-02-22 10:46:58,40.78,2447.0,22356,51042,Starlight,True,4097,5621,798,Silver I,Silver II,18,16,3096,1022,2.0,2.0,0.0,0.0,0.0,False,0.729,7,13,0.5384615384615384,6,7,840.0
2025-02-07 20:00:00,2025-02-08 11:25:08,15.42,925.0,21998,9370,Cipher,True,9024,10039,1077,Gold I,Gold II,48,32,6377,2104,2.0,4.0,0.0,1.0,0.0,False,0.899,10,21,0.47619047619047616,10,11,1648.0
2025-02-07 20:00:00,2025-02-08 11:25:08,15.42,925.0,21998,41363,WIT-Revolution,False,1015,10039,240,Gold I,Gold,58,21,1127,372,1.0,0.0,1.0,0.0,0.0,False,0.101,1,7,0.14285714285714285,10,9,244.0
2025-06-26 15:00:00,2025-07-01 03:00:56,108.02,6481.0,27241,36134,SMTH - Silver Hand,True,6628,10993,921,Platinum,Platinum I,95,44,12668,0,3.0,5.0,1.0,5.0,1.0,False,0.603,11,22,0.5,13,14,3331.0
2025-06-26 15:00:00,2025-07-01 03:00:56,108.02,6481.0,27241,39788,Cerberus,False,4365,10993,424,Platinum I,Platinum,86,28,7364,0,1.0,5.0,1.0,1.0,0.0,False,0.397,2,5,0.4,14,13,1979.0
2025-01-30 19:00:00,2025-02-03 05:12:15,82.2,4932.0,21633,51454,Ancient,True,2887,4995,557,Bronze I,Bronze II,10,9,1356,0,0.0,1.0,0.0,0.0,0.0,False,0.578,6,14,0.42857142857142855,2,3,309.0
2025-01-30 19:00:00,2025-02-03 05:12:15,82.2,4932.0,21633,52677,The Lions Den,False,2108,4995,434,Bronze,Bronze,15,12,815,0,0.0,0.0,1.0,0.0,0.0,False,0.422,7,14,0.5,1,1,133.0
2025-02-22 16:00:00,2025-02-26 09:00:55,89.02,5341.0,22433,525,Ministry of Mayhem,False,5251,16327,462,Diamond,Platinum III,90,44,9700,3201,3.0,5.0,1.0,1.0,1.0,False,0.322,2,6,0.3333333333333333,17,16,2571.0
2025-02-22 16:00:00,2025-02-26 09:00:55,89.02,5341.0,22433,8400,Lingering Insanity,True,11076,16327,1083,Platinum III,Diamond I,81,39,19266,6358,4.0,5.0,4.0,11.0,0.0,False,0.678,5,11,0.45454545454545453,16,18,4611.0
2025-05-08 19:00:00,2025-05-09 03:28:46,8.48,509.0,25247,13502,Dead or Alive,False,2270,22142,255,Diamond I,Diamond,94,38,2598,857,0.0,1.0,2.0,0.0,0.0,False,0.103,5,12,0.4166666666666667,18,17,575.0
2025-05-08 19:00:00,2025-05-09 03:28:46,8.48,509.0,25247,27223,Stompers,True,19872,22142,1561,Diamond I,Diamond II,97,68,26399,8712,6.0,10.0,3.0,11.0,1.0,False,0.897,12,26,0.46153846153846156,18,19,6615.0
2025-06-21 19:00:00,2025-06-23 16:41:46,45.7,2742.0,27048,8255,Requiem,False,2924,13340,322,Silver III,Silver III,55,19,2595,0,0.0,1.0,1.0,1.0,0.0,False,0.219,6,17,0.35294117647058826,8,8,632.0
2025-06-21 19:00:00,2025-06-23 16:41:46,45.7,2742.0,27048,37530,Crossfire,True,10416,13340,1211,Gold,Gold I,75,37,7391,0,1.0,5.0,1.0,1.0,0.0,False,0.781,3,10,0.3,9,10,1979.0
2025-03-29 16:00:00,2025-03-30 09:07:10,17.12,1027.0,23620,10140,In Memory of the Fallen,False,2347,22396,215,Platinum III,Platinum II,81,23,2428,801,0.0,0.0,1.0,2.0,0.0,False,0.105,3,11,0.2727272727272727,16,15,513.0
2025-03-29 16:00:00,2025-03-30 09:07:10,17.12,1027.0,23620,16282,Nuclear Winter,True,20049,22396,1611,Diamond,Diamond I,98,77,22361,7379,4.0,9.0,3.0,10.0,0.0,False,0.895,5,11,0.45454545454545453,17,18,5524.0
2025-03-20 19:00:00,2025-03-25 15:00:55,116.02,6961.0,23350,47830,The Disgruntled Few,False,466,1180,140,Silver I,Silver I,21,15,1304,430,0.0,1.0,0.0,0.0,0.0,False,0.395,0,2,0.0,6,6,309.0
2025-03-20 19:00:00,2025-03-25 15:00:55,116.02,6961.0,23350,52125,The Men of Letters,True,714,1180,122,Silver,Silver I,13,4,2356,777,1.0,1.0,1.0,0.0,0.0,False,0.605,5,9,0.5555555555555556,5,6,553.0
2025-06-06 15:00:00,2025-06-10 02:00:58,83.02,4981.0,26309,9041,PT-Calculated,True,12560,17984,1034,Diamond II,Diamond III,75,58,23353,0,1.0,12.0,7.0,4.0,2.0,False,0.698,12,20,0.6,19,20,6250.0
2025-06-06 15:00:00,2025-06-10 02:00:58,83.02,4981.0,26309,21665,Monarch Army of Light,False,5424,17984,413,Diamond III,Diamond II,97,32,13448,0,1.0,6.0,1.0,7.0,0.0,False,0.302,17,24,0.7083333333333334,20,19,3428.0
2025-05-29 01:00:00,2025-05-31 02:22:42,49.38,2963.0,26030,53623,Science Class,True,2499,3365,494,Bronze,Bronze I,20,19,1764,0,0.0,1.0,1.0,0.0,0.0,False,0.743,2,6,0.3333333333333333,1,2,442.0
2025-05-29 01:00:00,2025-05-31 02:22:42,49.38,2963.0,26030,53997,Evil,False,866,3365,162,Unranked,Unranked,15,11,720,0,2.0,0.0,0.0,0.0,0.0,False,0.257,0,1,0.0,0,0,222.0
2025-01-10 14:00:00,2025-01-13 12:40:37,70.68,4241.0,21015,49170,Overgeared,True,2305,3497,614,Bronze III,Silver I,16,9,1961,647,0.0,1.0,1.0,0.0,0.0,False,0.659,6,11,0.5454545454545454,4,6,442.0
2025-01-10 14:00:00,2025-01-13 12:40:37,70.68,4241.0,21015,50241,Bucket o' Blood,False,1192,3497,285,Bronze II,Bronze I,18,14,1122,370,0.0,0.0,0.0,1.0,0.0,False,0.341,6,13,0.46153846153846156,3,2,190.0
2025-05-29 12:00:00,2025-06-02 22:10:47,106.18,6371.0,26268,49955,WGAW,False,3362,7303,870,Silver,Bronze III,13,12,1178,0,0.0,0.0,0.0,1.0,0.0,False,0.46,8,15,0.5333333333333333,5,4,190.0
2025-05-29 12:00:00,2025-06-02 22:10:47,106.18,6371.0,26268,51433,Downtown Syndicate,True,3941,7303,732,Bronze III,Silver I,22,16,2791,0,0.0,1.0,1.0,1.0,0.0,False,0.54,4,7,0.5714285714285714,4,6,632.0
2025-06-12 16:00:00,2025-06-13 00:37:33,8.63,518.0,26712,50267,Hallucinogenics,True,5487,5574,855,Silver I,Silver II,39,34,3507,0,0.0,3.0,0.0,0.0,0.0,False,0.984,6,11,0.5454545454545454,6,7,927.0
2025-06-12 16:00:00,2025-06-13 00:37:33,8.63,518.0,26712,51056,Torn Sails,False,87,5574,23,Silver,Bronze III,50,7,63,0,0.0,0.0,0.0,0.0,0.0,False,0.016,9,20,0.45,5,4,0.0
2025-01-10 17:00:00,2025-01-12 21:20:49,52.35,3141.0,20854,49707,T'c outkasts,False,1697,4960,329,Bronze I,Bronze,15,9,818,0,0.0,0.0,1.0,0.0,0.0,False,0.342,5,14,0.35714285714285715,2,1,133.0
2025-01-10 17:00:00,2025-01-12 21:20:49,52.35,3141.0,20854,52902,Altered Carbon,True,3263,4960,627,Bronze I,Bronze II,20,14,1705,0,1.0,0.0,2.0,0.0,0.0,False,0.658,1,1,1.0,2,3,377.0
2025-05-31 13:00:00,2025-06-04 16:37:23,99.62,5977.0,26173,51516,Vault 99,False,1608,3651,407,Bronze,Bronze,13,11,684,0,1.0,0.0,0.0,0.0,0.0,False,0.44,2,7,0.2857142857142857,1,1,111.0
2025-05-31 13:00:00,2025-06-04 16:37:23,99.62,5977.0,26173,54022,TryHardz Mafia,True,2043,3651,375,Unranked,Bronze I,13,10,1422,0,1.0,0.0,0.0,1.0,0.0,False,0.56,1,2,0.5,0,2,301.0
2025-06-07 12:00:00,2025-06-08 01:54:22,13.91,834.0,26420,53494,Covenant of Darkington,False,397,2996,94,Bronze I,Bronze,21,9,403,0,1.0,0.0,0.0,0.0,0.0,False,0.133,6,12,0.5,2,1,111.0
2025-06-07 12:00:00,2025-06-08 01:54:22,13.91,834.0,26420,54004,Blood Knights,True,2599,2996,548,Bronze II,Bronze III,15,13,2164,0,1.0,1.0,1.0,0.0,0.0,False,0.867,5,5,1.0,3,4,553.0
2025-03-13 01:00:00,2025-03-14 16:11:03,39.18,2351.0,23092,43545,Crystal Cartel,True,3199,3710,695,Bronze III,Silver I,18,17,2418,798,0.0,1.0,2.0,0.0,0.0,False,0.862,4,5,0.8,4,6,575.0
2025-03-13 01:00:00,2025-03-14 16:11:03,39.18,2351.0,23092,51141,monark krisalis,False,511,3710,133,Silver,Bronze III,19,8,479,0,1.0,0.0,0.0,0.0,0.0,False,0.138,4,7,0.5714285714285714,5,4,111.0
2025-04-18 07:00:00,2025-04-19 14:17:33,31.29,1878.0,24577,53683,Concrete Soldiers,True,1657,1657,469,Unranked,Bronze I,12,10,1318,0,1.0,0.0,0.0,1.0,0.0,True,1.0,2,4,0.5,0,2,301.0
2025-04-18 07:00:00,2025-04-19 14:17:33,31.29,1878.0,24577,53737,XOTCCREW,False,0,1657,0,Unranked,Unranked,10,0,0,0,0.0,0.0,0.0,0.0,0.0,True,0.0,0,1,0.0,0,0,0.0
2025-06-21 01:00:00,2025-06-22 15:58:37,38.98,2339.0,26939,17991,TC Mafia Chain Gang,False,325,4135,74,Gold II,Gold I,17,11,414,0,1.0,0.0,0.0,0.0,0.0,False,0.079,9,17,0.5294117647058824,11,10,111.0
2025-06-21 01:00:00,2025-06-22 15:58:37,38.98,2339.0,26939,51758,The Plunderground,True,3810,4135,585,Gold II,Gold III,18,11,4191,0,1.0,0.0,2.0,3.0,0.0,False,0.921,4,10,0.4,11,12,947.0
2025-06-20 16:00:00,2025-06-23 18:00:58,74.02,4441.0,26990,18560,Chrondawgs,True,3598,5021,577,Gold III,Platinum I,21,15,4575,0,0.0,3.0,2.0,0.0,0.0,False,0.717,5,9,0.5555555555555556,12,14,1193.0
2025-06-20 16:00:00,2025-06-23 18:00:58,74.02,4441.0,26990,49666,THE SALT-BORN,False,1423,5021,180,Gold II,Gold I,13,10,2105,0,1.0,0.0,0.0,2.0,0.0,False,0.283,9,18,0.5,11,10,491.0
2025-06-26 20:00:00,2025-06-28 21:47:18,49.79,2987.0,27269,44786,Dabbin Gamers,False,760,3518,180,Silver,Bronze III,12,12,847,0,0.0,0.0,1.0,0.0,0.0,False,0.216,4,7,0.5714285714285714,5,4,133.0
2025-06-26 20:00:00,2025-06-28 21:47:18,49.79,2987.0,27269,51011,Butcher & Blackbird INC,True,2758,3518,479,Silver I,Silver II,11,10,2339,0,1.0,1.0,0.0,1.0,0.0,False,0.784,7,14,0.5,6,7,610.0
2025-03-29 21:00:00,2025-03-30 17:13:32,20.23,1214.0,23781,35831,709's South Side Rd,False,3304,12609,458,Silver I,Silver,52,29,2355,777,1.0,0.0,0.0,2.0,0.0,False,0.262,4,8,0.5,6,5,491.0
2025-03-29 21:00:00,2025-03-30 17:13:32,20.23,1214.0,23781,41218,Forgotten Realm,True,9305,12609,1559,Silver,Silver I,59,53,4788,1580,1.0,1.0,3.0,0.0,1.0,False,0.738,12,19,0.631578947368421,5,6,1189.0
2025-05-22 19:00:00,2025-05-24 06:39:27,35.66,2139.0,25932,51472,Enraged Reapers [apply],False,418,2509,104,Bronze I,Bronze,11,6,435,0,1.0,0.0,0.0,0.0,0.0,False,0.167,2,3,0.6666666666666666,2,1,111.0
2025-05-22 19:00:00,2025-05-24 06:39:27,35.66,2139.0,25932,53215,A Paladin Stole My Bike,True,2091,2509,480,Bronze I,Bronze II,14,12,1579,0,0.0,0.0,1.0,1.0,0.0,False,0.833,2,2,1.0,2,3,323.0
2025-02-08 19:00:00,2025-02-09 19:25:30,24.43,1466.0,21841,42650,The Night’s Watch,True,13410,18790,1458,Silver III,Gold I,59,47,6277,2071,1.0,2.0,3.0,2.0,0.0,False,0.714,1,2,0.5,8,10,1508.0
2025-02-08 19:00:00,2025-02-09 19:25:30,24.43,1466.0,21841,44376,Black Diamond Cartel,False,5380,18790,665,Gold,Silver III,43,27,2744,906,0.0,0.0,0.0,3.0,0.0,False,0.286,6,12,0.5,9,8,570.0
2025-03-01 22:00:00,2025-03-05 01:10:52,75.18,4511.0,22740,47600,Valhalla Warriors,True,4134,6298,709,Gold II,Gold III,14,13,4481,1479,0.0,1.0,2.0,2.0,0.0,False,0.656,5,8,0.625,11,12,955.0
2025-03-01 22:00:00,2025-03-05 01:10:52,75.18,4511.0,22740,52042,DM_Faction,False,2164,6298,391,Gold I,Gold,18,15,1824,602,0.0,1.0,1.0,0.0,0.0,False,0.344,7,12,0.5833333333333334,10,9,442.0
2025-04-03 18:00:00,2025-04-06 05:36:27,59.61,3576.0,23932,52677,The Lions Den,True,4310,7210,779,Bronze II,Bronze III,14,14,1643,0,1.0,1.0,0.0,0.0,0.0,False,0.598,7,14,0.5,3,4,420.0
2025-04-03 18:00:00,2025-04-06 05:36:27,59.61,3576.0,23932,53231,The Citadel,False,2900,7210,514,Bronze III,Bronze II,20,15,1206,0,0.0,0.0,0.0,1.0,0.0,False,0.402,8,13,0.6153846153846154,4,3,190.0
2025-04-05 21:00:00,2025-04-06 19:24:11,22.4,1344.0,23903,37537,SYN - The Regiment,True,7422,8928,909,Gold I,Gold II,23,21,5057,1669,1.0,2.0,1.0,2.0,0.0,False,0.831,3,9,0.3333333333333333,10,11,1242.0
2025-04-05 21:00:00,2025-04-06 19:24:11,22.4,1344.0,23903,48989,Brutal Truth,False,1506,8928,317,Gold I,Gold,31,11,1613,532,0.0,0.0,2.0,0.0,0.0,False,0.169,6,13,0.46153846153846156,10,9,266.0
